fast,mid,atr_rise_bars,trades,win_rate,net_profit,profit_factor,max_dd
12,30,5,260,16.923076923076923,225.5939643304444,1.4003257170938062,124.83285729722843
12,30,6,150,17.333333333333332,222.9987463549619,1.5896610268373303,101.19292070250287
12,30,7,74,14.864864864864865,185.51279082751722,2.0323057805069027,40.96196513569919
12,30,8,39,12.820512820512821,102.28073479710918,2.0110861777412987,36.09089797409388
13,15,2,2999,26.708902967655884,777.2545383647926,1.1186422555705593,296.0569878961164
13,15,3,1777,27.34946539110861,411.8259812542407,1.102408252255182,310.0059116192615
13,15,4,955,28.79581151832461,165.35497805121082,1.0792356879602674,359.5869079865922
13,15,5,462,28.78787878787879,59.33161576732539,1.0566775000190842,204.44760139013033
13,15,6,250,29.6,59.338494741631735,1.104836198894129,120.13267965944851
13,15,7,128,27.34375,-43.47218080378144,0.8469193359923567,106.10160798826439
13,15,8,60,31.666666666666668,-22.411176028482146,0.8236051272484237,60.05578800185185
13,20,2,1732,18.36027713625866,-216.45471278601707,0.9506691310015274,521.6526378037008
13,20,3,1064,17.951127819548873,-382.1076479852017,0.8638809443924697,689.0904176485128
13,20,4,628,17.197452229299362,-341.3796399555907,0.8027368217712585,480.46374965721066
13,20,5,347,17.29106628242075,-99.66564588540865,0.8909763823066461,231.41202635544505
13,20,6,178,21.348314606741575,106.883496717399,1.2288644961497683,178.47213424555048
13,20,7,94,23.404255319148938,63.96635226345626,1.2629831557381435,84.32558016386633
13,20,8,35,22.857142857142858,-9.601435863249662,0.8942240389618322,44.59423180938677
13,25,2,1512,16.005291005291006,789.707041977646,1.2254963835647108,266.8182964340099
13,25,3,965,16.580310880829014,547.2810382400164,1.2486896187687015,151.85560397217114
13,25,4,582,15.807560137457045,80.29025503873675,1.0595740055444045,170.1796909450643
13,25,5,313,15.97444089456869,30.077533319055362,1.0399487777635363,164.92640331375515
13,25,6,170,15.882352941176471,133.47677990602142,1.3066083031228513,111.38418463379844
13,25,7,77,15.584415584415584,189.33825975725262,2.0175551618437284,36.62182261403473
13,25,8,34,20.58823529411765,210.35486028753354,3.9381164857327087,20.229665158815806
13,30,2,1186,13.322091062394604,797.2160074599785,1.298231599077633,223.86870905541832
13,30,3,801,11.735330836454432,26.316772707593998,1.0138244248345971,326.1881711413005
13,30,4,493,13.387423935091277,200.5042993951949,1.187174533832907,221.6115866443954
13,30,5,263,13.307984790874524,133.7841254740543,1.2490972538882703,147.542724558504
13,30,6,141,13.47517730496454,123.37783673444034,1.3691270889615894,123.95261853863894
13,30,7,75,9.333333333333334,143.0798541341316,1.7836550543630536,66.84637554179074
13,30,8,39,10.256410256410257,106.68656203246286,2.1616133323555697,41.663995398535235
14,15,2,3953,30.584366304072855,908.286785929884,1.1125263014509161,348.8748737101005
14,15,3,2346,30.861040068201195,788.3469171788327,1.1598895105977733,257.28324475434874
14,15,4,1280,32.734375,431.3293050190389,1.167159827327461,320.5837083001393
14,15,5,639,34.42879499217528,251.27191447298378,1.1991363959028962,200.23441171694867
14,15,6,301,36.21262458471761,170.65772940265765,1.2943378080027814,130.23195122366678
14,15,7,142,36.61971830985915,60.127045026875294,1.2244275385373085,64.72004334374549
14,15,8,70,32.857142857142854,-37.838645354558935,0.7241249703455089,60.83516134327601
14,20,2,1836,19.607843137254903,-155.9044759366933,0.9665289806924318,593.3359849054073
14,20,3,1117,17.994628469113696,-522.1099827695382,0.8241402587491384,810.7174462043236
14,20,4,664,16.716867469879517,-477.50679472306683,0.7481088141499536,674.8940277426316
14,20,5,345,16.81159420289855,-291.15813277609163,0.6872758241298444,362.9004865302477
14,20,6,175,20.0,-19.812592485057678,0.9569929647695549,185.7430719740339
14,20,7,83,15.662650602409638,-66.67148675623105,0.7135753709127938,116.85839054094549
14,20,8,44,15.909090909090908,-40.70099811699981,0.6808540769071709,67.99854529911408
14,25,2,1500,16.8,1002.9404907046735,1.288528827918792,189.26211567559972
14,25,3,961,16.649323621227886,352.97827490635535,1.1555949371147987,166.60876556061157
14,25,4,567,16.57848324514991,49.99631448499747,1.0372694167099048,193.38260530543653
14,25,5,314,17.515923566878982,88.35213030146963,1.1203219210451243,152.1145823034019
14,25,6,164,17.073170731707318,137.13595267887416,1.3108150194027333,111.29979884797217
14,25,7,68,16.176470588235293,176.47434574889655,2.008853426928275,42.92122549108933
14,25,8,36,19.444444444444443,220.226399791856,3.3582984517730115,27.08254848488741
14,30,2,1170,12.991452991452991,578.8399636845679,1.2072177376447135,234.37324131076593
14,30,3,775,11.483870967741936,71.09531398148351,1.0370196569103844,339.8478183584625
14,30,4,479,12.108559498956158,212.91096239960973,1.1839548124153492,214.0479837235555
14,30,5,275,13.454545454545455,151.66993318030546,1.256580586066567,95.75543433804614
14,30,6,135,11.851851851851851,63.493126443725885,1.195968330640999,134.12604588506292
14,30,7,71,9.859154929577464,120.78813138076481,1.6560227325878103,79.45216917026505
14,30,8,35,8.571428571428571,60.88468235169597,1.6486387504681932,61.52981980013374
15,20,2,1961,19.63284038755737,-211.92313572367897,0.9556490572729793,411.9009125876994
15,20,3,1186,19.139966273187184,-529.7902585467652,0.8208152373382473,600.3858403783042
15,20,4,687,20.087336244541486,-261.501088045217,0.8473156718858849,479.7473598777656
15,20,5,373,19.571045576407506,-237.0242129212529,0.7394290918763275,277.68903067856485
15,20,6,189,19.047619047619047,-184.24339029661394,0.6015871473945402,217.6386877807082
15,20,7,97,17.52577319587629,-135.1070063674054,0.4793905483938472,142.6082500201063
15,20,8,50,16.0,-51.63972143364225,0.6487087123021986,77.66014678000715
15,25,2,1513,16.78783873099802,910.9475243694176,1.2635376487215955,223.17674324766995
15,25,3,958,15.866388308977035,226.55743522780165,1.101782278709485,227.694729314945
15,25,4,576,15.972222222222221,200.94342224105412,1.1518081861530904,159.94671273596066
15,25,5,315,16.19047619047619,62.33079666125104,1.0894183767733614,116.1980361605431
15,25,6,161,14.285714285714286,70.58239751674756,1.1733284540902194,126.29252562293755
15,25,7,77,12.987012987012987,126.9610650957573,1.6932499916642034,77.01350841340172
15,25,8,34,17.647058823529413,213.5771926874898,3.745109078514544,39.35207073713855
15,30,2,1171,13.492741246797609,714.9551332051765,1.2565943195373361,263.9060836957924
15,30,3,776,13.144329896907216,296.0445482354271,1.1565325205719874,225.60659462181502
15,30,4,478,14.435146443514645,371.6950369086894,1.3223287839062594,133.30823166209348
15,30,5,270,16.296296296296298,342.74728736032273,1.5738347046719925,84.13777041096364
15,30,6,145,13.10344827586207,210.8693178671807,1.6276046601310878,111.5366588226509
15,30,7,73,13.698630136986301,176.54984426381685,2.0055227683536736,67.92168724735336
15,30,8,40,12.5,86.58145497618892,1.843474741469593,65.23582864884065
